district,address,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,淮海中路1487弄35号,22000.0,2,2,1,0,100,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,高安路18弄,22000.0,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,0,1,0,0,2
Huangpu,瑞金一路126弄,22000.0,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,1,0,0,3
Xuhui,武康路6弄,22000.0,2,2,2,0,80,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,吴兴路12弄2楼,22000.0,2,2,2,0,120,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,淮海中路1670弄14号,22000.0,2,2,1,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,茂名北路141弄,22000.0,2,2,2,0,138,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Xuhui,宝庆路9弄,22000.0,2,2,2,0,120,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Huangpu,南昌路142弄,22000.0,3,2,2,0,80,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Huangpu,重庆南16号,22000.0,2,2,1,0,120,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,永嘉路321弄,22000.0,3,2,3,0,150,0,attached lane house,residential,1,1,0,0,1,1,1,0,5
Xuhui,永嘉路480弄27号,22000.0,2,2,1,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,天平路36弄1号,22000.0,2,2,2,0,120,0,public housing,residential,0,0,0,0,1,1,0,0,2
Jing'an,康定东路53弄9号,22500.0,3,2,2,0,130,1,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,淮海中路1753号,22500.0,3,2,1,0,120,0,public housing,residential,1,1,1,1,1,0,1,1,7
Xuhui,五原路281弄,22600.0,1,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,瑞金二路129弄99号,22800.0,3,2,2,1,130,0,attached lane house,residential,1,1,0,1,1,1,0,0,5
Xuhui,复兴中路1350弄22号,22800.0,2,2,1,0,90,0,public housing,residential,1,1,0,0,1,0,1,0,4
Jing'an,巨鹿路820弄1号,22800.0,3,2,2,0,150,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,延安西路150弄1号,23000.0,2,2,2,0,100,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,永福路131弄,23000.0,2,1,1,0,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,岳阳路200弄,23000.0,2,2,1,0,80,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,陕西南路39弄531号,23000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,永嘉路229弄10号,23000.0,2,2,2,0,130,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,陕西南路83弄2楼,23000.0,2,2,2,0,110,0,public housing,residential,1,1,0,0,1,1,1,0,5
Jing'an,陕西南路39弄107号,23000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,太原路25弄14号,23000.0,1,1,2,0,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,绍兴路76弄3号,23000.0,2,2,2,0,120,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,天平路55号,23000.0,2,2,2,0,160,0,detached lane house,multi-use,0,0,0,0,1,1,0,0,2
Pudong,龙东大道4288路,23000.0,4,2,4,0,293,0,villa,residential,1,1,0,0,1,1,0,0,4
Qingpu,徐盈路158弄,23000.0,4,2,2,0,250,0,villa,residential,0,1,0,0,0,0,0,0,1
Xuhui,乌鲁木齐中路351弄351号,23000.0,3,2,2,0,100,0,detached lane house,residential,1,1,0,1,0,0,1,0,4
Xuhui,乌鲁木齐396弄甲支弄2号,23000.0,1,1,1,0,80,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Huangpu,陕西南路39弄117号,23000.0,2,3,2,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,安福路,23000.0,2,1,1,0,80,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Xuhui,高安路100弄5号,23000.0,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,0,1,0,1,4
Xuhui,五原路96弄1号,23000.0,2,2,2,0,80,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,陕西南路186弄,23000.0,3,2,2,0,105,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,陕西南路368号,23000.0,2,2,2,1,80,0,detached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,威海路688号,23000.0,1,2,1,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,陕西南路39弄888号,23000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,岳阳路195弄,23000.0,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,延安西路150弄,23000.0,3,1,1,0,165,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,巨鹿路路852弄8号,23000.0,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,江宁路363弄1号,23000.0,3,2,3,0,60,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,新乐路58弄,23000.0,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,陕西南路39弄237号,23000.0,2,2,3,0,150,0,villa,residential,0,1,0,0,1,0,1,0,3
Jing'an,陕西南路39弄1号,23000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Huangpu,陕西南路39弄1547号,23000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,常熟路139号,23000.0,2,2,2,1,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,陕西南路39弄117号,23000.0,2,2,3,0,150,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Xuhui,永康路171号,23000.0,2,1,2,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,武康路280弄,23500.0,3,2,2,0,160,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,太原路83弄2号,23500.0,2,2,2,0,110,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,永嘉路1弄6号,23500.0,3,2,2,1,150,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Jing'an,长乐路613弄,23500.0,2,2,2,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Minhang,虹梅路3333弄,23500.0,3,2,2,0,150,0,villa,residential,1,0,0,0,0,1,0,0,2
Jing'an,南京西路1213弄,23600.0,2,2,2,0,130,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,武定西路1267号,23800.0,2,2,2,1,120,0,detached lane house,residential,1,0,0,0,1,1,0,1,4
Qingpu,业辉路199弄286号,23800.0,4,5,5,0,468,1,villa,residential,1,1,0,0,1,1,1,0,5
Xuhui,武康路6弄0号,23800.0,3,2,2,0,110,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1761号,23800.0,2,2,1,0,120,0,public housing,residential,1,1,1,0,1,1,1,1,7
Minhang,诸新路377弄,23900.0,5,2,4,0,220,0,villa,residential,0,1,0,0,1,1,0,1,4
Jing'an,愚园路361弄,24000.0,2,2,1,0,110,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,泰安路91弄1号,24000.0,3,2,2,0,120,0,public housing,residential,1,0,0,0,1,1,1,0,4
Jing'an,镇宁路285弄,24000.0,3,2,2,1,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,余庆路路90弄1号,24000.0,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Qingpu,前云路222弄,24000.0,6,4,3,0,300,0,villa,residential,0,1,0,0,1,1,0,1,4
Huangpu,南昌路272弄5号,24000.0,1,1,2,0,110,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,建国西路506弄7号,24000.0,1,2,1,0,120,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1295弄75号,24000.0,2,2,2,0,150,0,public housing,residential,1,1,0,0,0,1,0,0,3
Xuhui,高安路2弄3号,24000.0,3,2,2,0,130,0,public housing,multi-use,1,1,0,1,0,1,1,0,5
Qingpu,联民路55弄,24000.0,3,2,3,0,170,0,villa,residential,0,0,0,0,1,0,0,0,1
Xuhui,衡山路335弄,24000.0,2,2,2,0,100,0,public housing,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,瑞金二路129号,24500.0,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,湖南路311弄18号,24500.0,2,2,2,0,110,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,陕西南路39弄23号,24500.0,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,陕西南路39弄长乐邨,24800.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,陕西南路39弄225号,24800.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Huangpu,淮海中路999号,24800.0,2,2,3,0,150,0,detached lane house,multi-use,1,0,0,0,0,1,1,0,3
Huangpu,陕西南路39弄117号,24800.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,1,1,1,0,6
Huangpu,绍兴路18弄,24800.0,2,2,2,0,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,余庆路180弄2号,24900.0,1,1,1,0,70,1,attached lane house,residential,0,1,0,1,1,0,1,0,4
Xuhui,高邮路5弄23号,24999.0,3,2,2,0,150,0,public housing,residential,0,0,1,0,1,0,0,0,2
Jing'an,延安中路1135弄6号,25000.0,3,2,2,0,200,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,陕西南路39弄23号,25000.0,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,愚园路361弄25号,25000.0,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,1,1,6
Xuhui,陕西南路39弄780号,25000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Jing'an,南京西路1025弄1号,25000.0,3,2,2,0,130,0,detached lane house,multi-use,1,1,0,1,1,0,1,1,6
Xuhui,高邮路22号,25000.0,2,1,2,0,70,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,富民路197弄30号,25000.0,4,2,2,0,150,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,淮海中路1670弄6号,25000.0,3,2,2,0,160,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,高邮路5弄23号,25000.0,3,2,2,0,150,0,public housing,residential,1,1,1,0,0,1,0,0,4
Jing'an,长乐路774弄1号,25000.0,2,2,1,0,120,0,attached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,延安中路454弄,25000.0,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,乌鲁木齐南路396弄甲支弄2号,25000.0,3,2,2,0,120,0,villa,multi-use,1,1,1,1,0,0,1,1,6
Xuhui,永嘉路580弄33号,25000.0,3,2,2,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1857弄47号,25000.0,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,高邮路22号,25000.0,2,1,2,0,75,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,业辉路199弄286号,25000.0,7,3,5,0,460,1,villa,residential,1,1,0,0,1,1,1,0,5
Huangpu,巨鹿路318号,25000.0,2,2,1,0,90,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,东湖路56弄48号,25000.0,1,2,1,0,80,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Minhang,幸乐路500弄82号,25000.0,4,3,4,0,312,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,宛平路6弄3号,25000.0,2,2,2,0,98,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Huangpu,瑞金二路260号,25000.0,4,2,3,0,190,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Minhang,虹梅路3333弄2号,25000.0,3,2,2,0,150,0,villa,residential,0,0,0,0,1,1,0,0,2
Pudong,乳山路505弄,25000.0,3,2,3,1,198,0,villa,residential,0,1,0,0,0,1,0,0,2
Xuhui,长乐路1242号,25000.0,2,1,2,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,长乐路39弄12号,25000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,宛平路6弄3楼,25000.0,2,2,2,0,110,0,public housing,residential,1,1,1,0,1,1,0,0,5
Xuhui,高安路2弄3号,25500.0,3,2,2,0,120,0,public housing,multi-use,1,1,0,0,0,1,1,0,4
Huangpu,陕西南路352号,25800.0,2,2,2,1,110,0,detached lane house,multi-use,0,1,0,0,1,0,0,1,3
Jing'an,南京西路1081弄8号,25800.0,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,陕西南路39弄2112号,25800.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,陕西南路39弄745号,25800.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,襄阳南路429弄,26000.0,3,2,3,0,180,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,高安路2弄1号,26000.0,3,2,2,0,110,0,public housing,residential,1,1,0,0,0,1,1,0,4
Xuhui,陕西南路186弄11号,26000.0,1,1,1,0,140,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,余庆路90弄1号,26000.0,3,2,2,0,110,0,public housing,residential,1,1,0,1,0,0,1,0,4
Jing'an,富民路197弄30号,26000.0,3,2,2,0,150,0,attached lane house,multi-use,1,1,1,0,0,1,0,0,4
Xuhui,建国西路56弄1号,26000.0,2,2,2,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,余庆路90弄1号,26000.0,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Jing'an,巨鹿路717弄2号,26000.0,2,2,2,0,120,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,永康路173号,26000.0,3,1,1,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Pudong,松涛路200弄,26000.0,5,2,3,0,260,0,villa,residential,1,1,1,1,1,1,0,0,6
Xuhui,襄阳南路247弄2号,26000.0,3,2,2,0,140,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,新乐路44弄8号,26000.0,2,2,2,0,130,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Changning,安西路23弄,26000.0,3,2,2,0,120,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,诸光路1188号,26000.0,4,2,2,0,250,0,villa,residential,0,1,0,0,1,1,0,0,3
Qingpu,高泾路689弄,26000.0,6,3,3,0,338,1,villa,residential,1,1,0,0,1,1,0,0,4
Xuhui,建国西路407号,26000.0,2,2,2,0,140,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,北京西路838弄2号,26500.0,3,2,1,0,120,0,public housing,residential,1,1,0,0,1,0,1,0,4
Huangpu,成都南路99弄,26500.0,3,2,2,0,150,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1887号,26500.0,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,永嘉路375号,26500.0,3,1,2,0,120,1,attached lane house,multi-use,1,1,1,1,0,0,0,0,4
Xuhui,乌鲁木齐南路396弄,26800.0,3,2,2,0,120,0,detached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,宛平路10弄20号,26800.0,3,2,1,1,90,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Jing'an,愚园路579弄28号,27000.0,2,2,2,0,100,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,长乐路619号,27000.0,3,2,1,0,150,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,汾阳路9弄11号,27000.0,3,2,2,0,150,0,public housing,residential,1,1,0,0,1,0,0,0,3
Jing'an,青云路350弄13号,27000.0,3,2,2,0,140,1,attached lane house,residential,1,1,0,1,0,1,1,0,5
Jing'an,北京西路1400弄16号,27000.0,2,2,0,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,陕西南路271弄9号,27000.0,5,2,3,0,200,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Xuhui,淮海中路1285弄,27000.0,2,2,2,0,80,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,衡山路335弄1楼,27000.0,3,2,2,0,100,1,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,乌鲁木齐北路498弄1号,27000.0,2,2,2,0,100,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,北京西路1400弄,27000.0,2,2,3,0,100,0,attached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,北京西路1400弄16号,27000.0,2,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,岳阳路200弄4号,28000.0,3,2,2,0,190,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,新乐路100弄25号,28000.0,3,2,3,0,150,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Xuhui,陕西南路550弄37号,28000.0,2,2,2,0,150,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,陕西南路39弄117号,28000.0,2,2,1,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Minhang,虹桥路1889弄25号,28000.0,4,3,3,1,200,0,villa,residential,1,0,0,0,1,1,1,0,4
Jing'an,南京西路1081弄58号,28000.0,3,2,2,0,130,0,detached lane house,multi-use,1,1,1,1,1,0,0,1,6
Jing'an,康定路716弄10号,28000.0,2,2,2,0,160,0,detached lane house,residential,1,0,1,0,1,1,0,0,4
Xuhui,乌鲁木齐南路396弄2号,28000.0,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,0,1,1,7
Xuhui,陕西南路39弄1213号,28000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Jing'an,茂名北路282弄,28000.0,4,3,2,0,200,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,长乐路1131弄,28000.0,2,2,1,0,120,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,陕西南路39弄2123号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
,古楼路529号,28000.0,4,3,3,0,380,0,villa,residential,1,1,0,0,1,0,1,0,4
Xuhui,五原路7号,28000.0,3,2,2,0,140,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,陕西南路39弄32号,28000.0,2,2,1,0,100,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Huangpu,陕西南路39弄117号,28000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Pudong,周园路666弄142号,28000.0,4,3,4,0,270,1,villa,multi-use,1,1,1,1,1,0,0,0,5
Huangpu,陕西南路39号,28000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Changning,虹桥路1889弄82号,28000.0,4,3,3,1,200,0,villa,residential,1,1,1,0,1,1,1,0,6
Xuhui,陕西南路39弄117号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Huangpu,陕西南路39弄9544号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,陕西南路39弄857号,28000.0,2,2,3,0,100,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,湖南路280弄8号,28000.0,2,2,2,0,160,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Jing'an,陕西南路39弄789号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,陕西南路39弄687号,28000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,太原路105弄达汇花园,28000.0,4,2,3,0,200,0,attached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,华山路229弄23号,28000.0,3,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Huangpu,长乐路386弄5号,28000.0,3,2,2,0,150,1,detached lane house,multi-use,1,1,1,0,1,1,0,0,5
Huangpu,新乐路39弄303号,28000.0,2,2,3,0,82,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,陕西南路39弄211号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,0,1,0,6
Huangpu,陕西南路39弄117号,28000.0,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,南京西路1081弄2号,28000.0,3,2,2,0,150,0,attached lane house,multi-use,1,1,1,0,1,0,0,1,5
Huangpu,陕西南路39弄634号,28000.0,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Pudong,华夏二路728弄1号,28000.0,4,3,5,0,250,1,villa,multi-use,0,1,1,1,1,1,0,0,5
Xuhui,乌鲁木齐南路73弄58号,28500.0,2,2,1,0,150,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,乌鲁木齐南路73弄8号,28500.0,2,2,1,0,130,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Changning,江苏路82弄10号,28500.0,2,2,2,0,160,0,detached lane house,multi-use,1,1,1,0,1,1,0,0,5
Minhang,虹梅路3200弄,28500.0,4,2,3,0,197,0,villa,residential,1,0,0,0,1,1,1,0,4
Xuhui,襄阳南路357弄27号,28500.0,3,2,4,0,150,1,attached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,襄阳南路444弄66号,28800.0,3,2,2,0,200,1,detached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,奉贤路238号,28800.0,2,1,1,0,106,1,detached lane house,residential,1,1,1,1,1,0,0,0,5
Changning,虹桥路1889弄42号,28800.0,4,2,2,0,180,0,villa,residential,1,1,1,0,1,1,1,1,7
Huangpu,绍兴路56弄16号,28800.0,2,2,2,0,130,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,陕西北路30弄,28800.0,2,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,淮海中路1285弄24号,28888.0,1,2,1,0,88,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Changning,黄金城道500弄17号,29000.0,3,2,2,0,150,1,attached lane house,residential,0,1,1,1,0,1,0,0,4
Xuhui,襄阳南路100弄,29000.0,4,2,3,0,200,1,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,永福路70号,29500.0,3,2,2,0,160,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,华山路229弄35号,29800.0,3,2,2,0,180,1,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Huangpu,重庆南路252号,30000.0,2,2,2,0,159,0,attached lane house,residential,1,1,1,1,1,1,1,1,8
Qingpu,高泾路800弄,30000.0,5,2,4,0,266,0,villa,residential,1,1,0,0,1,0,1,0,4
Xuhui,南昌路625弄1号,30000.0,3,2,1,0,130,0,public housing,residential,1,1,1,1,1,1,1,1,8
Changning,安西路23弄47号,30000.0,3,2,3,0,120,1,detached lane house,multi-use,0,1,1,0,1,1,0,0,4
Minhang,虹梅路1111弄,30000.0,4,3,3,0,200,0,villa,residential,1,1,0,0,1,1,1,0,5
Jing'an,胶州路273弄46号,30000.0,4,2,3,0,150,1,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,陕西南路360弄,30000.0,3,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,淮海中路1350弄4号,30000.0,2,2,2,0,120,0,detached lane house,residential,1,1,1,0,1,0,0,0,4
Qingpu,联民路55弄206号,30000.0,5,3,5,0,330,1,villa,multi-use,0,0,0,0,1,1,0,0,2
Jing'an,南京西路铜仁路,30000.0,1,2,2,0,100,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,武康路333号,30000.0,3,2,2,0,120,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,建国西路56弄21号,30000.0,3,2,2,0,180,0,detached lane house,multi-use,1,0,0,0,1,1,0,0,3
,涞亭南路599弄189号,30000.0,6,3,4,0,289,1,villa,residential,1,1,1,0,1,1,1,0,6
Jing'an,华山路693号,30000.0,3,2,2,0,150,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路1487弄,30000.0,3,2,2,1,136,0,detached lane house,residential,1,1,1,1,1,0,0,1,6
Xuhui,宛平路2弄,30000.0,4,2,2,0,180,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,南昌路143号,30000.0,3,3,3,0,230,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,延安中路茂名南路,31000.0,4,1,5,0,160,1,detached lane house,residential,1,1,1,0,0,1,0,0,4
Xuhui,淮海中路1285弄18号,31000.0,3,2,2,0,160,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,复兴中路455弄,31000.0,3,2,2,0,180,0,detached lane house,multi-use,1,0,0,0,1,1,1,0,4
Xuhui,淮海中路1285弄18号,31000.0,3,2,2,0,160,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Huangpu,淮海中路606弄,31000.0,4,2,3,0,150,1,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Huangpu,陕西南路271号,31800.0,5,2,3,0,300,1,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,陕西南路271弄9号,31800.0,5,2,3,0,200,1,detached lane house,multi-use,0,1,0,0,0,1,0,0,2
Xuhui,陕西南路271弄9号,31800.0,5,2,3,0,300,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Huangpu,陕西南路271弄9号,31800.0,5,2,3,0,300,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Huangpu,陕西南路271弄9号,31800.0,5,2,3,0,200,1,attached lane house,multi-use,0,1,0,0,0,1,0,0,2
Xuhui,兴国路372弄11号,31900.0,3,2,2,0,160,0,attached lane house,residential,1,1,1,0,1,1,1,0,6
Changning,虹桥路1889弄81号,32000.0,4,2,3,1,200,0,villa,residential,1,0,1,0,1,1,1,0,5
Changning,虹桥路2388号,32000.0,4,2,3,0,270,0,villa,residential,1,1,1,0,1,1,0,0,5
Minhang,金丰路55弄,32000.0,4,2,4,0,273,0,villa,residential,1,1,0,0,1,1,0,0,4
Huangpu,雁荡路56弄,32000.0,6,2,3,0,298,1,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,吴兴路25弄,32000.0,3,2,2,0,175,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,南京西路1025弄184号,32000.0,3,2,2,0,130,0,detached lane house,multi-use,1,1,0,1,1,1,0,0,5
